"","logFC","logCPM","LR","PValue","FDR","geneid","genesymbol","ENSEMBL"
"20","-5.21344660054075","7.28587573169663","383.405711735561","2.25679893501237e-85","9.74513990125029e-83","289178","Dpt","ENSRNOG00000002947"
"21","-7.291380968031","6.92678149872345","377.780363313502","3.78629725997692e-84","1.58542592540488e-81","299276","Serpina3m","ENSRNOG00000009921"
"22","-6.3047937628489","7.92996489431903","371.740478022853","7.82060701930084e-83","3.17838669978526e-80","24862","Ugt2b","ENSRNOG00000046540"
"23","-4.95511941702037","6.10149126134796","364.261430181212","3.3241815287519e-81","1.27593167678594e-78","288985","Insig2","ENSRNOG00000002478"
"24","-6.96580460316551","6.33085055336924","362.449871787936","8.24396955374934e-81","3.07878841334347e-78","170698","Slco1a4","ENSRNOG00000047493"
"25","-6.90413835523487","8.16844551380409","359.213733343359","4.17630083323878e-80","1.51863486614983e-77","140638","Apoa5","ENSRNOG00000018436"
"26","-6.65121927184823","6.26891413503956","358.898413060423","4.89161596353952e-80","1.73313716369715e-77","84493","Fmo3","ENSRNOG00000003620"
"27","-6.55534302757506","8.52422225540048","358.51833551643","5.91853147574752e-80","2.04455669829698e-77","24346","Ces1c","ENSRNOG00000015438"
"28","-3.98762387244287","5.61006245793854","355.238868621541","3.0642596808064e-79","1.03273025047275e-76","301264","Cyp39a1","ENSRNOG00000010519"
"29","-6.42552770457761","4.37096059354857","353.199006222782","8.52156965495672e-79","2.80359641648076e-76","24385","Gck","ENSRNOG00000061527"
"30","-4.5744943114463","5.10463624286424","351.713717901535","1.79455106737272e-78","5.76676898812936e-76","65164","Htra1","ENSRNOG00000020533"
"31","-6.15504402151475","2.968392954037","335.997327035154","4.74893847471469e-75","1.42653982268712e-72","81008","Itga7","ENSRNOG00000007905"
"32","-4.12576015553862","4.67856552585982","331.364017906012","4.84958154371347e-74","1.39607328689652e-71","300051","Slc39a4","ENSRNOG00000014314"
"33","-5.08455514178991","7.38160883860342","325.45916604502","9.37146637876609e-73","2.64275351881204e-70","297073","Rarres2","ENSRNOG00000024705"
"34","-5.16612184588535","4.80379985935939","323.932210982866","2.01556412997727e-72","5.57021302960519e-70","24552","Me1","ENSRNOG00000009715"
"35","-6.23381546343794","4.59102124592472","318.116847881818","3.72474263625537e-71","9.89778725918782e-69","50572","Slco1a1","ENSRNOG00000036984"
"36","-4.58421242957804","6.98069309480039","317.609858972443","4.80321155297246e-71","1.25227881582969e-68","246771","Slc25a25","ENSRNOG00000014338"
"37","-5.18517061144743","4.4860418718926","317.201579613572","5.89475874441367e-71","1.50840326537607e-68","291023","Id4","ENSRNOG00000016099"
"38","-4.4139540077048","3.5399163082151","316.969364926654","6.62290998178471e-71","1.66391582051457e-68","246142","Bmf","ENSRNOG00000007529"
"39","-3.67072958630209","6.3573237090106","308.388350821809","4.90133653676823e-69","1.12877780441772e-66","361730","Tkfc","ENSRNOG00000020704"
"40","-7.01089375191788","7.97154673387826","300.22932159169","2.93636461592712e-67","6.54430423594853e-65","24813","Tat","ENSRNOG00000016348"
"41","-3.31416290919065","5.96000058149326","298.0210123547","8.89059456672461e-67","1.95000374163493e-64","64076","Slc26a1","ENSRNOG00000000041"
"42","-4.64978786464965","5.74583112774572","295.881825527407","2.60017907261417e-66","5.61394912896603e-64","89776","Slc22a7","ENSRNOG00000018420"
"43","-6.01229731157702","8.16275421072586","288.641072296061","9.83233618017882e-65","1.99798854908398e-62","24303","Cyp2d3","ENSRNOG00000029179"
"44","-3.48060495275635","5.84501190963188","288.049387895233","1.32306719769272e-64","2.61173464824543e-62","303100","Mgat4b","ENSRNOG00000003235"
"45","-6.73186887091205","3.56823745648137","287.733647012347","1.55017486396608e-64","3.01694595356103e-62","100361547","LOC100361547","ENSRNOG00000054181"
"46","-4.45790593276655","5.42538669280185","286.262172869244","3.24349294433568e-64","6.05656560876086e-62","83711","Inhbe","ENSRNOG00000007601"
